5281,Oak Drive,Carson City,NV,89701,,2008-06-24 23:17:57
5283,Queen Ann Drive,Salem,OR,97301,,2008-06-26 23:17:57
5285,Stoney Way,Austin,TX,73301,,2008-06-28 23:17:57
5287,University Lane,Richmond,VA,23173-1823,,2008-06-30 23:17:57
5289,Willow Road,Charleston,WV,25300,,2008-07-02 23:17:57
5291,Bowery Estates,Montgomery,AL,36100,,2008-07-04 23:17:57
5293,Dogwood Drive,Sacramento,CA,94203,,2008-07-06 23:17:57
5295,Fir Street,Washington,DC,20510-0001,,2008-07-08 23:17:57
5297,The Highlands,Atlanta,GA,30026,,2008-07-10 23:17:57
5299,James Road,Springfield,IL,62700,,2008-07-12 23:17:57
5301,Larch Mont Road,Boston,MA,02138-7190,,2008-07-14 23:17:57
5303,New Pike Road,Trenton,NJ,8600,,2008-07-16 23:17:57
5305,Pine Place,Albany,NY,12200-2837,,2008-07-18 23:17:57
5307,Race Track Road,Harrisburg,PA,17100,,2008-07-20 23:17:57
5309,Tamarack Road,Salt Lake City,UT,84100,,2008-07-22 23:17:57
5311,Valley Road,Olympia,WA,98507,,2008-07-24 23:17:57
5313,Apple Lane,Juneau,AK,99801,,2008-07-26 23:17:57
5315,Cannery Row,Phoenix,AZ,85011,,2008-07-28 23:17:57
5317,Elm Street,Denver,CO,80201,,2008-07-30 23:17:57
5319,Goshen Road,Tallahassee,FL,32301,,2008-08-01 23:17:57
5321,Island Drive,Honolulu,HI,96800-3017,,2008-08-03 23:17:57
5323,King Street,Baton Rouge,LA,70800,,2008-08-05 23:17:57
5325,Maple Street,Annapolis,MD,21400,,2008-08-07 23:17:57
5327,Oak Drive,Carson City,NV,89701,,2008-08-09 23:17:57
5329,Queen Ann Drive,Salem,OR,97301,,2008-08-11 23:17:57
5331,Stoney Way,Austin,TX,73301,,2008-08-13 23:17:57
5333,University Lane,Richmond,VA,23173-1823,,2008-08-15 23:17:57
5335,Willow Road,Charleston,WV,25300,,2008-08-17 23:17:57
5337,Bowery Estates,Montgomery,AL,36100,,2008-08-19 23:17:57
5339,Dogwood Drive,Sacramento,CA,94203,,2008-08-21 23:17:57
5341,Fir Street,Washington,DC,20510-0001,,2008-08-23 23:17:57
5343,The Highlands,Atlanta,GA,30026,,2008-08-25 23:17:57
5345,James Road,Springfield,IL,62700,,2008-08-27 23:17:57
5347,Larch Mont Road,Boston,MA,02138-7190,,2008-08-29 23:17:57
5349,New Pike Road,Trenton,NJ,8600,,2008-08-31 23:17:57
5351,Pine Place,Albany,NY,12200-2837,,2008-09-02 23:17:57
5353,Race Track Road,Harrisburg,PA,17100,,2008-09-04 23:17:57
5355,Tamarack Road,Salt Lake City,UT,84100,,2008-09-06 23:17:57
5357,Valley Road,Olympia,WA,98507,,2008-09-08 23:17:57
5359,Apple Lane,Juneau,AK,99801,,2008-09-10 23:17:57
5361,Cannery Row,Phoenix,AZ,85011,,2008-09-12 23:17:57
5363,Elm Street,Denver,CO,80201,,2008-09-14 23:17:57
5365,Goshen Road,Tallahassee,FL,32301,,2008-09-16 23:17:57
5367,Island Drive,Honolulu,HI,96800-3017,,2008-09-18 23:17:57
5369,King Street,Baton Rouge,LA,70800,,2008-09-20 23:17:57
5371,Maple Street,Annapolis,MD,21400,,2008-09-22 23:17:57
5373,Oak Drive,Carson City,NV,89701,,2008-09-24 23:17:57
5375,Queen Ann Drive,Salem,OR,97301,,2008-09-26 23:17:57
5377,Stoney Way,Austin,TX,73301,,2008-09-28 23:17:57
5379,University Lane,Richmond,VA,23173-1823,,2008-09-30 23:17:57
5381,Willow Road,Charleston,WV,25300,,2008-10-02 23:17:57
5383,Bowery Estates,Montgomery,AL,36100,,2008-10-04 23:17:57
5385,Dogwood Drive,Sacramento,CA,94203,,2008-10-06 23:17:57
5387,Fir Street,Washington,DC,20510-0001,,2008-10-08 23:17:57
5389,The Highlands,Atlanta,GA,30026,,2008-10-10 23:17:57
5391,James Road,Springfield,IL,62700,,2008-10-12 23:17:57
5393,Larch Mont Road,Boston,MA,02138-7190,,2008-10-14 23:17:57
5395,New Pike Road,Trenton,NJ,8600,,2008-10-16 23:17:57
5397,Pine Place,Albany,NY,12200-2837,,2008-10-18 23:17:57
5399,Race Track Road,Harrisburg,PA,17100,,2008-10-20 23:17:57
5401,Tamarack Road,Salt Lake City,UT,84100,,2008-10-22 23:17:57
5403,Valley Road,Olympia,WA,98507,,2008-10-24 23:17:57
5405,Apple Lane,Juneau,AK,99801,,2008-10-26 23:17:57
5407,Cannery Row,Phoenix,AZ,85011,,2008-10-28 23:17:57
5409,Elm Street,Denver,CO,80201,,2008-10-30 23:17:57
5411,Goshen Road,Tallahassee,FL,32301,,2008-11-01 23:17:57
5413,Island Drive,Honolulu,HI,96800-3017,,2008-11-03 23:17:57
5415,King Street,Baton Rouge,LA,70800,,2008-11-05 23:17:57
5417,Maple Street,Annapolis,MD,21400,,2008-11-07 23:17:57
5419,Oak Drive,Carson City,NV,89701,,2008-11-09 23:17:57
5421,Queen Ann Drive,Salem,OR,97301,,2008-11-11 23:17:57
5423,Stoney Way,Austin,TX,73301,,2008-11-13 23:17:57
5425,University Lane,Richmond,VA,23173-1823,,2008-11-15 23:17:57
5427,Willow Road,Charleston,WV,25300,,2008-11-17 23:17:57
5429,Bowery Estates,Montgomery,AL,36100,,2008-11-19 23:17:57
5431,Dogwood Drive,Sacramento,CA,94203,,2008-11-21 23:17:57
5433,Fir Street,Washington,DC,20510-0001,,2008-11-23 23:17:57
5435,The Highlands,Atlanta,GA,30026,,2008-11-25 23:17:57
5437,James Road,Springfield,IL,62700,,2008-11-27 23:17:57
5439,Larch Mont Road,Boston,MA,02138-7190,,2008-11-29 23:17:57
5441,New Pike Road,Trenton,NJ,8600,,2008-12-01 23:17:57
5443,Pine Place,Albany,NY,12200-2837,,2008-12-03 23:17:57
5445,Race Track Road,Harrisburg,PA,17100,,2008-12-05 23:17:57
5447,Tamarack Road,Salt Lake City,UT,84100,,2008-12-07 23:17:57
5449,Valley Road,Olympia,WA,98507,,2008-12-09 23:17:57
5451,Apple Lane,Juneau,AK,99801,,2008-12-11 23:17:57
5453,Cannery Row,Phoenix,AZ,85011,,2008-12-13 23:17:57
5455,Elm Street,Denver,CO,80201,,2008-12-15 23:17:57
5457,Goshen Road,Tallahassee,FL,32301,,2008-12-17 23:17:57
5459,Island Drive,Honolulu,HI,96800-3017,,2008-12-19 23:17:57
5461,King Street,Baton Rouge,LA,70800,,2008-12-21 23:17:57
5463,Maple Street,Annapolis,MD,21400,,2008-12-23 23:17:57
5465,Oak Drive,Carson City,NV,89701,,2008-12-25 23:17:57
5467,Queen Ann Drive,Salem,OR,97301,,2008-12-27 23:17:57
5469,Stoney Way,Austin,TX,73301,,2008-12-29 23:17:57
5471,University Lane,Richmond,VA,23173-1823,,2008-12-31 23:17:57
5473,Willow Road,Charleston,WV,25300,,2009-01-02 23:17:57
5475,Bowery Estates,Montgomery,AL,36100,,2008-01-05 23:17:57
5477,Dogwood Drive,Sacramento,CA,94203,,2008-01-07 23:17:57
5479,Fir Street,Washington,DC,20510-0001,,2008-01-09 23:17:57
5481,The Highlands,Atlanta,GA,30026,,2008-01-11 23:17:57
5483,James Road,Springfield,IL,62700,,2008-01-13 23:17:57
5485,Larch Mont Road,Boston,MA,02138-7190,,2008-01-15 23:17:57
5487,New Pike Road,Trenton,NJ,8600,,2008-01-17 23:17:57
5489,Pine Place,Albany,NY,12200-2837,,2008-01-19 23:17:57
5491,Race Track Road,Harrisburg,PA,17100,,2008-01-21 23:17:57
5493,Tamarack Road,Salt Lake City,UT,84100,,2008-01-23 23:17:57
5495,Valley Road,Olympia,WA,98507,,2008-01-25 23:17:57
5497,Apple Lane,Juneau,AK,99801,,2008-01-27 23:17:57
5499,Cannery Row,Phoenix,AZ,85011,,2008-01-29 23:17:57
5501,Elm Street,Denver,CO,80201,,2008-01-31 23:17:57
5503,Goshen Road,Tallahassee,FL,32301,,2008-02-02 23:17:57
5505,Island Drive,Honolulu,HI,96800-3017,,2008-02-04 23:17:57
5507,King Street,Baton Rouge,LA,70800,,2008-02-06 23:17:57
5509,Maple Street,Annapolis,MD,21400,,2008-02-08 23:17:57
5511,Oak Drive,Carson City,NV,89701,,2008-02-10 23:17:57
5513,Queen Ann Drive,Salem,OR,97301,,2008-02-12 23:17:57
5515,Stoney Way,Austin,TX,73301,,2008-02-14 23:17:57
5517,University Lane,Richmond,VA,23173-1823,,2008-02-16 23:17:57
5519,Willow Road,Charleston,WV,25300,,2008-02-18 23:17:57
5521,Bowery Estates,Montgomery,AL,36100,,2008-02-20 23:17:57
5523,Dogwood Drive,Sacramento,CA,94203,,2008-02-22 23:17:57
5525,Fir Street,Washington,DC,20510-0001,,2008-02-24 23:17:57
5527,The Highlands,Atlanta,GA,30026,,2008-02-26 23:17:57
5529,James Road,Springfield,IL,62700,,2008-02-28 23:17:57
5531,Larch Mont Road,Boston,MA,02138-7190,,2008-03-01 23:17:57
5533,New Pike Road,Trenton,NJ,8600,,2008-03-03 23:17:57
5535,Pine Place,Albany,NY,12200-2837,,2008-03-05 23:17:57
5537,Race Track Road,Harrisburg,PA,17100,,2008-03-07 23:17:57
5539,Tamarack Road,Salt Lake City,UT,84100,,2008-03-09 23:17:57
5541,Valley Road,Olympia,WA,98507,,2008-03-11 23:17:57
5543,Apple Lane,Juneau,AK,99801,,2008-03-13 23:17:57
5545,Cannery Row,Phoenix,AZ,85011,,2008-03-15 23:17:57
5547,Elm Street,Denver,CO,80201,,2008-03-17 23:17:57
5549,Goshen Road,Tallahassee,FL,32301,,2008-03-19 23:17:57
5551,Island Drive,Honolulu,HI,96800-3017,,2008-03-21 23:17:57
5553,King Street,Baton Rouge,LA,70800,,2008-03-23 23:17:57
5555,Maple Street,Annapolis,MD,21400,,2008-03-25 23:17:57
5557,Oak Drive,Carson City,NV,89701,,2008-03-27 23:17:57
5559,Queen Ann Drive,Salem,OR,97301,,2008-03-29 23:17:57
5561,Stoney Way,Austin,TX,73301,,2008-03-31 23:17:57
5563,University Lane,Richmond,VA,23173-1823,,2008-04-02 23:17:57
5565,Willow Road,Charleston,WV,25300,,2008-04-04 23:17:57
5567,Bowery Estates,Montgomery,AL,36100,,2008-04-06 23:17:57
5569,Dogwood Drive,Sacramento,CA,94203,,2008-04-08 23:17:57
5571,Fir Street,Washington,DC,20510-0001,,2008-04-10 23:17:57
5573,The Highlands,Atlanta,GA,30026,,2008-04-12 23:17:57
5575,James Road,Springfield,IL,62700,,2008-04-14 23:17:57
5577,Larch Mont Road,Boston,MA,02138-7190,,2008-04-16 23:17:57
5579,New Pike Road,Trenton,NJ,8600,,2008-04-18 23:17:57
5581,Pine Place,Albany,NY,12200-2837,,2008-04-20 23:17:57
5583,Race Track Road,Harrisburg,PA,17100,,2008-04-22 23:17:57
5585,Tamarack Road,Salt Lake City,UT,84100,,2008-04-24 23:17:57
5587,Valley Road,Olympia,WA,98507,,2008-04-26 23:17:57
5589,Apple Lane,Juneau,AK,99801,,2008-04-28 23:17:57
5591,Cannery Row,Phoenix,AZ,85011,,2008-04-30 23:17:57
5593,Elm Street,Denver,CO,80201,,2008-05-02 23:17:57
5595,Goshen Road,Tallahassee,FL,32301,,2008-05-04 23:17:57
5597,Island Drive,Honolulu,HI,96800-3017,,2008-05-06 23:17:57
5599,King Street,Baton Rouge,LA,70800,,2008-05-08 23:17:57
5601,Maple Street,Annapolis,MD,21400,,2008-05-10 23:17:57
5603,Oak Drive,Carson City,NV,89701,,2008-05-12 23:17:57
5605,Queen Ann Drive,Salem,OR,97301,,2008-05-14 23:17:57
5607,Stoney Way,Austin,TX,73301,,2008-05-16 23:17:57
5609,University Lane,Richmond,VA,23173-1823,,2008-05-18 23:17:57
5611,Willow Road,Charleston,WV,25300,,2008-05-20 23:17:57
5613,Bowery Estates,Montgomery,AL,36100,,2008-05-22 23:17:57
5615,Dogwood Drive,Sacramento,CA,94203,,2008-05-24 23:17:57
5617,Fir Street,Washington,DC,20510-0001,,2008-05-26 23:17:57
5619,The Highlands,Atlanta,GA,30026,,2008-05-28 23:17:57
5621,James Road,Springfield,IL,62700,,2008-05-30 23:17:57
5623,Larch Mont Road,Boston,MA,02138-7190,,2008-06-01 23:17:57
5625,New Pike Road,Trenton,NJ,8600,,2008-06-03 23:17:57
5627,Pine Place,Albany,NY,12200-2837,,2008-06-05 23:17:57
5629,Race Track Road,Harrisburg,PA,17100,,2008-06-07 23:17:57
5631,Tamarack Road,Salt Lake City,UT,84100,,2008-06-09 23:17:57
5633,Valley Road,Olympia,WA,98507,,2008-06-11 23:17:57
5635,Apple Lane,Juneau,AK,99801,,2008-06-13 23:17:57
5637,Cannery Row,Phoenix,AZ,85011,,2008-06-15 23:17:57
5639,Elm Street,Denver,CO,80201,,2008-06-17 23:17:57
5641,Goshen Road,Tallahassee,FL,32301,,2008-06-19 23:17:57
5643,Island Drive,Honolulu,HI,96800-3017,,2008-06-21 23:17:57
5645,King Street,Baton Rouge,LA,70800,,2008-06-23 23:17:57
5647,Maple Street,Annapolis,MD,21400,,2008-06-25 23:17:57
5649,Oak Drive,Carson City,NV,89701,,2008-06-27 23:17:57
5651,Queen Ann Drive,Salem,OR,97301,,2008-06-29 23:17:57
5653,Stoney Way,Austin,TX,73301,,2008-07-01 23:17:57
5655,University Lane,Richmond,VA,23173-1823,,2008-07-03 23:17:57
5657,Willow Road,Charleston,WV,25300,,2008-07-05 23:17:57
5659,Bowery Estates,Montgomery,AL,36100,,2008-07-07 23:17:57
5661,Dogwood Drive,Sacramento,CA,94203,,2008-07-09 23:17:57
5663,Fir Street,Washington,DC,20510-0001,,2008-07-11 23:17:57
5665,The Highlands,Atlanta,GA,30026,,2008-07-13 23:17:57
5667,James Road,Springfield,IL,62700,,2008-07-15 23:17:57
5669,Larch Mont Road,Boston,MA,02138-7190,,2008-07-17 23:17:57
5671,New Pike Road,Trenton,NJ,8600,,2008-07-19 23:17:57
5673,Pine Place,Albany,NY,12200-2837,,2008-07-21 23:17:57
5675,Race Track Road,Harrisburg,PA,17100,,2008-07-23 23:17:57
5677,Tamarack Road,Salt Lake City,UT,84100,,2008-07-25 23:17:57
5679,Valley Road,Olympia,WA,98507,,2008-07-27 23:17:57
5681,Apple Lane,Juneau,AK,99801,,2008-07-29 23:17:57
5683,Cannery Row,Phoenix,AZ,85011,,2008-07-31 23:17:57
5685,Elm Street,Denver,CO,80201,,2008-08-02 23:17:57
5687,Goshen Road,Tallahassee,FL,32301,,2008-08-04 23:17:57
5689,Island Drive,Honolulu,HI,96800-3017,,2008-08-06 23:17:57
5691,King Street,Baton Rouge,LA,70800,,2008-08-08 23:17:57
5693,Maple Street,Annapolis,MD,21400,,2008-08-10 23:17:57
5695,Oak Drive,Carson City,NV,89701,,2008-08-12 23:17:57
5697,Queen Ann Drive,Salem,OR,97301,,2008-08-14 23:17:57
5699,Stoney Way,Austin,TX,73301,,2008-08-16 23:17:57
5701,University Lane,Richmond,VA,23173-1823,,2008-08-18 23:17:57
5703,Willow Road,Charleston,WV,25300,,2008-08-20 23:17:57
5705,Bowery Estates,Montgomery,AL,36100,,2008-08-22 23:17:57
5707,Dogwood Drive,Sacramento,CA,94203,,2008-08-24 23:17:57
5709,Fir Street,Washington,DC,20510-0001,,2008-08-26 23:17:57
5711,The Highlands,Atlanta,GA,30026,,2008-08-28 23:17:57
5713,James Road,Springfield,IL,62700,,2008-08-30 23:17:57
5715,Larch Mont Road,Boston,MA,02138-7190,,2008-09-01 23:17:57
5717,New Pike Road,Trenton,NJ,8600,,2008-09-03 23:17:57
5719,Pine Place,Albany,NY,12200-2837,,2008-09-05 23:17:57
5721,Race Track Road,Harrisburg,PA,17100,,2008-09-07 23:17:57
5723,Tamarack Road,Salt Lake City,UT,84100,,2008-09-09 23:17:57
5725,Valley Road,Olympia,WA,98507,,2008-09-11 23:17:57
5727,Apple Lane,Juneau,AK,99801,,2008-09-13 23:17:57
5729,Cannery Row,Phoenix,AZ,85011,,2008-09-15 23:17:57
5731,Elm Street,Denver,CO,80201,,2008-09-17 23:17:57
5733,Goshen Road,Tallahassee,FL,32301,,2008-09-19 23:17:57
5735,Island Drive,Honolulu,HI,96800-3017,,2008-09-21 23:17:57
5737,King Street,Baton Rouge,LA,70800,,2008-09-23 23:17:57
5739,Maple Street,Annapolis,MD,21400,,2008-09-25 23:17:57
5741,Oak Drive,Carson City,NV,89701,,2008-09-27 23:17:57
5743,Queen Ann Drive,Salem,OR,97301,,2008-09-29 23:17:57
5745,Stoney Way,Austin,TX,73301,,2008-10-01 23:17:57
5747,University Lane,Richmond,VA,23173-1823,,2008-10-03 23:17:57
5749,Willow Road,Charleston,WV,25300,,2008-10-05 23:17:57
5751,Bowery Estates,Montgomery,AL,36100,,2008-10-07 23:17:57
5753,Dogwood Drive,Sacramento,CA,94203,,2008-10-09 23:17:57
5755,Fir Street,Washington,DC,20510-0001,,2008-10-11 23:17:57
5757,The Highlands,Atlanta,GA,30026,,2008-10-13 23:17:57
5759,James Road,Springfield,IL,62700,,2008-10-15 23:17:57
5761,Larch Mont Road,Boston,MA,02138-7190,,2008-10-17 23:17:57
5763,New Pike Road,Trenton,NJ,8600,,2008-10-19 23:17:57
5765,Pine Place,Albany,NY,12200-2837,,2008-10-21 23:17:57
5767,Race Track Road,Harrisburg,PA,17100,,2008-10-23 23:17:57
5769,Tamarack Road,Salt Lake City,UT,84100,,2008-10-25 23:17:57
5771,Valley Road,Olympia,WA,98507,,2008-10-27 23:17:57
5773,Apple Lane,Juneau,AK,99801,,2008-10-29 23:17:57
5775,Cannery Row,Phoenix,AZ,85011,,2008-10-31 23:17:57
5777,Elm Street,Denver,CO,80201,,2008-11-02 23:17:57
5779,Goshen Road,Tallahassee,FL,32301,,2008-11-04 23:17:57
5781,Island Drive,Honolulu,HI,96800-3017,,2008-11-06 23:17:57
5783,King Street,Baton Rouge,LA,70800,,2008-11-08 23:17:57
5785,Maple Street,Annapolis,MD,21400,,2008-11-10 23:17:57
5787,Oak Drive,Carson City,NV,89701,,2008-11-12 23:17:57
5789,Queen Ann Drive,Salem,OR,97301,,2008-11-14 23:17:57
5791,Stoney Way,Austin,TX,73301,,2008-11-16 23:17:57
5793,University Lane,Richmond,VA,23173-1823,,2008-11-18 23:17:57
5795,Willow Road,Charleston,WV,25300,,2008-11-20 23:17:57
5797,Bowery Estates,Montgomery,AL,36100,,2008-11-22 23:17:57
5799,Dogwood Drive,Sacramento,CA,94203,,2008-11-24 23:17:57
5801,Fir Street,Washington,DC,20510-0001,,2008-11-26 23:17:57
5803,The Highlands,Atlanta,GA,30026,,2008-11-28 23:17:57
5805,James Road,Springfield,IL,62700,,2008-11-30 23:17:57
5807,Larch Mont Road,Boston,MA,02138-7190,,2008-12-02 23:17:57
5809,New Pike Road,Trenton,NJ,8600,,2008-12-04 23:17:57
5811,Pine Place,Albany,NY,12200-2837,,2008-12-06 23:17:57
5813,Race Track Road,Harrisburg,PA,17100,,2008-12-08 23:17:57
5815,Tamarack Road,Salt Lake City,UT,84100,,2008-12-10 23:17:57
5817,Valley Road,Olympia,WA,98507,,2008-12-12 23:17:57
5819,Apple Lane,Juneau,AK,99801,,2008-12-14 23:17:57
5821,Cannery Row,Phoenix,AZ,85011,,2008-12-16 23:17:57
5823,Elm Street,Denver,CO,80201,,2008-12-18 23:17:57
5825,Goshen Road,Tallahassee,FL,32301,,2008-12-20 23:17:57
5827,Island Drive,Honolulu,HI,96800-3017,,2008-12-22 23:17:57
5829,King Street,Baton Rouge,LA,70800,,2008-12-24 23:17:57
5831,Maple Street,Annapolis,MD,21400,,2008-12-26 23:17:57
5833,Oak Drive,Carson City,NV,89701,,2008-12-28 23:17:57
5835,Queen Ann Drive,Salem,OR,97301,,2008-12-30 23:17:57
5837,Stoney Way,Austin,TX,73301,,2009-01-01 23:17:57
5839,University Lane,Richmond,VA,23173-1823,,2009-01-03 23:17:57
5841,Willow Road,Charleston,WV,25300,,2008-01-06 23:17:57
5843,Bowery Estates,Montgomery,AL,36100,,2008-01-08 23:17:57
5845,Dogwood Drive,Sacramento,CA,94203,,2008-01-10 23:17:57
5847,Fir Street,Washington,DC,20510-0001,,2008-01-12 23:17:57
5849,The Highlands,Atlanta,GA,30026,,2008-01-14 23:17:57
5851,James Road,Springfield,IL,62700,,2008-01-16 23:17:57
5853,Larch Mont Road,Boston,MA,02138-7190,,2008-01-18 23:17:57
5855,New Pike Road,Trenton,NJ,8600,,2008-01-20 23:17:57
5857,Pine Place,Albany,NY,12200-2837,,2008-01-22 23:17:57
5859,Race Track Road,Harrisburg,PA,17100,,2008-01-24 23:17:57
5861,Tamarack Road,Salt Lake City,UT,84100,,2008-01-26 23:17:57
5863,Valley Road,Olympia,WA,98507,,2008-01-28 23:17:57
5865,Apple Lane,Juneau,AK,99801,,2008-01-30 23:17:57
5867,Cannery Row,Phoenix,AZ,85011,,2008-02-01 23:17:57
5869,Elm Street,Denver,CO,80201,,2008-02-03 23:17:57
5871,Goshen Road,Tallahassee,FL,32301,,2008-02-05 23:17:57
5873,Island Drive,Honolulu,HI,96800-3017,,2008-02-07 23:17:57
5875,King Street,Baton Rouge,LA,70800,,2008-02-09 23:17:57
5877,Maple Street,Annapolis,MD,21400,,2008-02-11 23:17:57
5879,Oak Drive,Carson City,NV,89701,,2008-02-13 23:17:57
5881,Queen Ann Drive,Salem,OR,97301,,2008-02-15 23:17:57
5883,Stoney Way,Austin,TX,73301,,2008-02-17 23:17:57
5885,University Lane,Richmond,VA,23173-1823,,2008-02-19 23:17:57
5887,Willow Road,Charleston,WV,25300,,2008-02-21 23:17:57
5889,Bowery Estates,Montgomery,AL,36100,,2008-02-23 23:17:57
5891,Dogwood Drive,Sacramento,CA,94203,,2008-02-25 23:17:57
5893,Fir Street,Washington,DC,20510-0001,,2008-02-27 23:17:57
5895,The Highlands,Atlanta,GA,30026,,2008-02-29 23:17:57
5897,James Road,Springfield,IL,62700,,2008-03-02 23:17:57
5899,Larch Mont Road,Boston,MA,02138-7190,,2008-03-04 23:17:57
5901,New Pike Road,Trenton,NJ,8600,,2008-03-06 23:17:57
5903,Pine Place,Albany,NY,12200-2837,,2008-03-08 23:17:57
5905,Race Track Road,Harrisburg,PA,17100,,2008-03-10 23:17:57
5907,Tamarack Road,Salt Lake City,UT,84100,,2008-03-12 23:17:57
5909,Valley Road,Olympia,WA,98507,,2008-03-14 23:17:57
5911,Apple Lane,Juneau,AK,99801,,2008-03-16 23:17:57
5913,Cannery Row,Phoenix,AZ,85011,,2008-03-18 23:17:57
5915,Elm Street,Denver,CO,80201,,2008-03-20 23:17:57
5917,Goshen Road,Tallahassee,FL,32301,,2008-03-22 23:17:57
5919,Island Drive,Honolulu,HI,96800-3017,,2008-03-24 23:17:57
5921,King Street,Baton Rouge,LA,70800,,2008-03-26 23:17:57
5923,Maple Street,Annapolis,MD,21400,,2008-03-28 23:17:57
5925,Oak Drive,Carson City,NV,89701,,2008-03-30 23:17:57
5927,Queen Ann Drive,Salem,OR,97301,,2008-04-01 23:17:57
5929,Stoney Way,Austin,TX,73301,,2008-04-03 23:17:57
5931,University Lane,Richmond,VA,23173-1823,,2008-04-05 23:17:57
5933,Willow Road,Charleston,WV,25300,,2008-04-07 23:17:57
5935,Bowery Estates,Montgomery,AL,36100,,2008-04-09 23:17:57
5937,Dogwood Drive,Sacramento,CA,94203,,2008-04-11 23:17:57
5939,Fir Street,Washington,DC,20510-0001,,2008-04-13 23:17:57
5941,The Highlands,Atlanta,GA,30026,,2008-04-15 23:17:57
5943,James Road,Springfield,IL,62700,,2008-04-17 23:17:57
5945,Larch Mont Road,Boston,MA,02138-7190,,2008-04-19 23:17:57
5947,New Pike Road,Trenton,NJ,8600,,2008-04-21 23:17:57
5949,Pine Place,Albany,NY,12200-2837,,2008-04-23 23:17:57
5951,Race Track Road,Harrisburg,PA,17100,,2008-04-25 23:17:57
5953,Tamarack Road,Salt Lake City,UT,84100,,2008-04-27 23:17:57
5955,Valley Road,Olympia,WA,98507,,2008-04-29 23:17:57
5957,Apple Lane,Juneau,AK,99801,,2008-05-01 23:17:57
5959,Cannery Row,Phoenix,AZ,85011,,2008-05-03 23:17:57
5961,Elm Street,Denver,CO,80201,,2008-05-05 23:17:57
5963,Goshen Road,Tallahassee,FL,32301,,2008-05-07 23:17:57
5965,Island Drive,Honolulu,HI,96800-3017,,2008-05-09 23:17:57
5967,King Street,Baton Rouge,LA,70800,,2008-05-11 23:17:57
5969,Maple Street,Annapolis,MD,21400,,2008-05-13 23:17:57
5971,Oak Drive,Carson City,NV,89701,,2008-05-15 23:17:57
5973,Queen Ann Drive,Salem,OR,97301,,2008-05-17 23:17:57
5975,Stoney Way,Austin,TX,73301,,2008-05-19 23:17:57
5977,University Lane,Richmond,VA,23173-1823,,2008-05-21 23:17:57
5979,Willow Road,Charleston,WV,25300,,2008-05-23 23:17:57
5981,Bowery Estates,Montgomery,AL,36100,,2008-05-25 23:17:57
5983,Dogwood Drive,Sacramento,CA,94203,,2008-05-27 23:17:57
5985,Fir Street,Washington,DC,20510-0001,,2008-05-29 23:17:57
5987,The Highlands,Atlanta,GA,30026,,2008-05-31 23:17:57
5989,James Road,Springfield,IL,62700,,2008-06-02 23:17:57
5991,Larch Mont Road,Boston,MA,02138-7190,,2008-06-04 23:17:57
5993,New Pike Road,Trenton,NJ,8600,,2008-06-06 23:17:57
5995,Pine Place,Albany,NY,12200-2837,,2008-06-08 23:17:57
5997,Race Track Road,Harrisburg,PA,17100,,2008-06-10 23:17:57
5999,Tamarack Road,Salt Lake City,UT,84100,,2008-06-12 23:17:57
6001,Valley Road,Olympia,WA,98507,,2008-06-14 23:17:57
6003,Apple Lane,Juneau,AK,99801,,2008-06-16 23:17:57
6005,Cannery Row,Phoenix,AZ,85011,,2008-06-18 23:17:57
6007,Elm Street,Denver,CO,80201,,2008-06-20 23:17:57
6009,Goshen Road,Tallahassee,FL,32301,,2008-06-22 23:17:57
6011,Island Drive,Honolulu,HI,96800-3017,,2008-06-24 23:17:57
6013,King Street,Baton Rouge,LA,70800,,2008-06-26 23:17:57
6015,Maple Street,Annapolis,MD,21400,,2008-06-28 23:17:57
6017,Oak Drive,Carson City,NV,89701,,2008-06-30 23:17:57
6019,Queen Ann Drive,Salem,OR,97301,,2008-07-02 23:17:57
6021,Stoney Way,Austin,TX,73301,,2008-07-04 23:17:57
6023,University Lane,Richmond,VA,23173-1823,,2008-07-06 23:17:57
6025,Willow Road,Charleston,WV,25300,,2008-07-08 23:17:57
6027,Bowery Estates,Montgomery,AL,36100,,2008-07-10 23:17:57
6029,Dogwood Drive,Sacramento,CA,94203,,2008-07-12 23:17:57
6031,Fir Street,Washington,DC,20510-0001,,2008-07-14 23:17:57
6033,The Highlands,Atlanta,GA,30026,,2008-07-16 23:17:57
6035,James Road,Springfield,IL,62700,,2008-07-18 23:17:57
6037,Larch Mont Road,Boston,MA,02138-7190,,2008-07-20 23:17:57
6039,New Pike Road,Trenton,NJ,8600,,2008-07-22 23:17:57
6041,Pine Place,Albany,NY,12200-2837,,2008-07-24 23:17:57
6043,Race Track Road,Harrisburg,PA,17100,,2008-07-26 23:17:57
6045,Tamarack Road,Salt Lake City,UT,84100,,2008-07-28 23:17:57
6047,Valley Road,Olympia,WA,98507,,2008-07-30 23:17:57
6049,Apple Lane,Juneau,AK,99801,,2008-08-01 23:17:57
6051,Cannery Row,Phoenix,AZ,85011,,2008-08-03 23:17:57
6053,Elm Street,Denver,CO,80201,,2008-08-05 23:17:57
6055,Goshen Road,Tallahassee,FL,32301,,2008-08-07 23:17:57
6057,Island Drive,Honolulu,HI,96800-3017,,2008-08-09 23:17:57
6059,King Street,Baton Rouge,LA,70800,,2008-08-11 23:17:57
